title,author,price,pages,reviews,avg_rating,seller,value_per_page,link,asin,wishlist_name,format,scraped_timestamp
"The Innovator's Dilemma, with a New Foreword: When New Technologies Cause Great Firms to Fail","Clayton M. Christensen, Marc Benioff",672.0,320,79,4.5,Cocoblu Retail,2.1,https://www.amazon.in/dp/1647826764/?coliid=I26HD0ZRHOI3K6&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1647826764,Hardcover Books,"Hardcover

₹672.00",2025-09-22T12:45:03.676325
100 Proven Ways to Acquire and Keep Clients for Life: The Path to Permanent Business Success,"Richard Weylman, Bob Burg, ",2111.0,199,23,4.5,Sunrise Book store,10.608040201005025,https://www.amazon.in/dp/168481524X/?coliid=I1L7TNWZVPVOSQ&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,168481524X,Hardcover Books,"Hardcover

₹2,111.00",2025-09-22T12:45:04.663667
D&ad: The Copy Book,D&AD,1707.0,544,526,4.7,SBD SUBSCRIPTION SERVICES,3.1378676470588234,https://www.amazon.in/dp/3836568527/?coliid=I1CB6UVAGC3HZN&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,3836568527,Hardcover Books,"Paperback

₹1,707.00",2025-09-22T12:45:09.144587
"Pumpkin Plan, The",Mike Michalowicz,1099.0,240,1393,4.7,Kinokuniya_Internationals,4.579166666666667,https://www.amazon.in/dp/1591844886/?coliid=I1UFV671GPA9D8&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1591844886,Hardcover Books,"Hardcover

₹1,099.00",2025-09-22T12:45:15.359039
The Art Of War | Sun Tzu,Sun Tzu,123.0,144,18634,4.1,BooksMyLife,0.8541666666666666,https://www.amazon.in/dp/8119660706/?coliid=I2F4UD9VTOMOWN&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8119660706,Hardcover Books,"Hardcover

₹123.00",2025-09-22T12:45:15.511519
Breaking the Habit of Being Yourself (Limited Edition Premium Hardcover),Joe Dispenza,445.0,360,16779,4.6,Cocoblu Retail,1.2361111111111112,https://www.amazon.in/dp/9394613404/?coliid=I1DJN7MPCS7D45&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9394613404,Hardcover Books,"Hardcover

₹445.00",2025-09-22T12:45:19.038348
Little Black Book of Workout Motivation,,,,1829,4.4,Fast Media 2,,https://www.amazon.in/dp/1938895355/?coliid=I2KKU7OQ2BBG41&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1938895355,Hardcover Books,"Hardcover

₹2,296.00",2025-09-22T12:45:26.418104
Negotiation: The Brian Tracy Success Library,Brian Tracy,185.0,112,369,4.4,Cocoblu Retail,1.6517857142857142,https://www.amazon.in/dp/9387383075/?coliid=I7G7C150FBVNL&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9387383075,Hardcover Books,"Hardcover

₹185.00",2025-09-22T12:45:26.450066
The Wealth of Nations (Deluxe Hardbound Edition),Adam Smith,664.0,944,1475,4.5,Cocoblu Retail,0.7033898305084746,https://www.amazon.in/dp/9358561629/?coliid=I2ZTRDVMDHV7OH&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9358561629,Hardcover Books,"Hardcover

₹664.00",2025-09-22T12:45:26.449475
"Arthashastra by Kautilya (Deluxe Edition) English,Book of Ancient Indian Economic Concepts,Explore Indian Political Theory/Military Strategy,Easy-To-Understand Translation Of Ancient Sanskrit Script",Kautilya,474.0,584,2394,4.4,Cocoblu Retail,0.8116438356164384,https://www.amazon.in/dp/9354409059/?coliid=I22VSZ1OUEM7YP&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9354409059,Hardcover Books,"Hardcover

₹474.00",2025-09-22T12:45:29.841986
Elevate,Robert Glazer,771.89,168,1252,4.5,Trans Infopreneur Inc,4.5945833333333335,https://www.amazon.in/dp/1492691488/?coliid=I70875R336AUJ&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1492691488,Hardcover Books,"Hardcover

₹771.89",2025-09-22T12:45:38.597473
Swipe Up for More!: Inside the Unfiltered Lives of Influencers,Stephanie McNeal,874.0,272,158,3.7,uRead-Store,3.213235294117647,https://www.amazon.in/dp/0593418603/?coliid=I1C4FYQ5BASZ27&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0593418603,Hardcover Books,"Hardcover

₹874.00",2025-09-22T12:45:39.660995
Atlas of the Heart : Mapping Meaningful: Mapping Meaningful Connection and the Language of Human Experience,Brene Brown,1093.0,336,5813,4.6,Cocoblu Retail,3.2529761904761907,https://www.amazon.in/dp/1785043773/?coliid=I2BAJDC6J374OH&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1785043773,Hardcover Books,"Hardcover

₹1,093.00",2025-09-22T12:45:40.142806
Founder's Office / 150+ Impactful Lessons To Drive Better Business Results,Sarthak Ahuja,305.0,280,171,4.3,Cocoblu Retail,1.0892857142857142,https://www.amazon.in/dp/8196222351/?coliid=I23Z9W3M0I7AXY&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,8196222351,Hardcover Books,"Paperback

₹305.00",2025-09-22T12:45:46.791333
Principles For Dealing With The Changing World Order,Ray Dalio,903.0,576,8087,4.6,Cocoblu Retail,1.5677083333333333,https://www.amazon.in/dp/1471196690/?coliid=I3L019HL5KGMLG&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1471196690,Hardcover Books,"Hardcover

₹903.00",2025-09-22T12:45:48.639203
DISCIPLINE IS DESTINY: THE POWER OF SELF-CONTROL,Ryan Holiday,431.0,352,5083,4.5,Cocoblu Retail,1.2244318181818181,https://www.amazon.in/dp/1788166337/?coliid=IKFAX9Z9VLXGS&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1788166337,Hardcover Books,"Hardcover

₹431.00",2025-09-22T12:45:53.022759
"Boy, The Mole, The Fox and The Horse, Th",Charlie Mackesy,809.0,128,72661,4.7,Cocoblu Retail,6.3203125,https://www.amazon.in/dp/1529105102/?coliid=I2RRO8NJ0BJB1E&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1529105102,Hardcover Books,"Hardcover

₹809.00",2025-09-22T12:45:58.736648
The Constitution of India (Deluxe Hardbound Edition) (Latest and Updated),Various,379.0,416,1029,4.6,Cocoblu Retail,0.9110576923076923,https://www.amazon.in/dp/9358560746/?coliid=I1S6TYCIKGWSFG&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9358560746,Hardcover Books,"Hardcover

₹379.00",2025-09-22T12:46:00.589087
Make Your Bed,William H. McRaven,234.0,144,23336,4.5,Cocoblu Retail,1.625,https://www.amazon.in/dp/0718188861/?coliid=I2PNYCJVAH0IN9&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0718188861,Hardcover Books,"Hardcover

₹234.00",2025-09-22T12:46:01.237526
The Comfort Crisis: Embrace Discomfort T,Michael Easter,822.0,320,8076,4.6,Cocoblu Retail,2.56875,https://www.amazon.in/dp/0593138767/?coliid=IOFEP0RXR1KP5&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0593138767,Hardcover Books,"Hardcover

₹822.00",2025-09-22T12:46:04.332523
The Interpretation of Dreams by Sigmund Freud (Deluxe Hardbound Edition),Sigmund Freud,474.0,472,1818,4.5,Cocoblu Retail,1.0042372881355932,https://www.amazon.in/dp/9358560843/?coliid=I2320JOA6QECIB&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9358560843,Hardcover Books,"Hardcover

₹474.00",2025-09-22T12:46:09.102314
Shaolin: How To Win Without Fighting (English),"Bernhard Moestl, Anya Malhotra",325.0,312,179,4.5,Repro Books-On-Demand,1.0416666666666667,https://www.amazon.in/dp/9355430434/?coliid=ITYYN9R10K5PK&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9355430434,Hardcover Books,"Hardcover

₹325.00",2025-09-22T12:46:10.140187
Crash : Lessons from the Entry and Exit: Lessons from the entry and exit of CEOs,R Gopalakrishnan,398.0,288,86,4.1,Cocoblu Retail,1.3819444444444444,https://www.amazon.in/dp/0670090778/?coliid=I9B5L1IYKO1N6&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0670090778,Hardcover Books,"Hardcover

₹398.00",2025-09-22T12:46:11.332283
The Power of Self-Discipline,Peter Hollins,1247.0,250,472,4.3,Cocoblu Retail,4.988,https://www.amazon.in/dp/1647433037/?coliid=I2UI296DWM2HPK&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1647433037,Hardcover Books,"Hardcover

₹1,247.00",2025-09-22T12:46:14.897101
The Innovation Stack: Building an Unbeatable Business One Crazy Idea at a Time,Jim McKelvey,799.0,288,612,4.6,uRead-Store,2.7743055555555554,https://www.amazon.in/dp/0593086732/?coliid=I11SPPMUZDGH6U&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0593086732,Hardcover Books,"Hardcover

₹799.00",2025-09-22T12:46:19.213169
Saying No to Jugaad,"T N Hari, M S Subramanian",389.0,194,298,4.3,Cocoblu Retail,2.0051546391752577,https://www.amazon.in/dp/9389351081/?coliid=ISPDCVH4UBII3&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9389351081,Hardcover Books,"Hardcover

₹389.00",2025-09-22T12:46:20.862442
The 7 Habits Of Highly Effective People Hardback,Stephen R. Covey,759.0,391,2017,4.2,Sunrise Book,1.9411764705882353,https://www.amazon.in/dp/1476740054/?coliid=IUQZ9VRQXWMNI&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1476740054,Hardcover Books,"Hardcover

₹759.00",2025-09-22T12:46:22.691860
Made to Stick,"Chip Heath, Dan Heath",1440.97,336,5328,4.6,Trans Infopreneur Inc,4.28860119047619,https://www.amazon.in/dp/1400064287/?coliid=I3P4H7WHDD2Y64&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1400064287,Hardcover Books,"Hardcover

₹1,440.97",2025-09-22T12:46:23.656273
Dotcom Secrets: The Underground Playbook for Growing Your Company Online with Sales Funnels,Russell Brunson,405.0,424,3012,4.6,Cocoblu Retail,0.9551886792452831,https://www.amazon.in/dp/9391067301/?coliid=IKJ8A0TTLKZLF&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9391067301,Hardcover Books,"Hardcover

₹405.00",2025-09-22T12:46:30.096221
Bridgital Nation: Solving Technology's P,"N. Chandrasekaran, Roopa Purushothaman",589.0,344,358,4.4,uRead-Store,1.7122093023255813,https://www.amazon.in/dp/067009336X/?coliid=I14P3LX7AHNLCN&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,067009336X,Hardcover Books,"Hardcover

₹599.00",2025-09-22T12:46:31.122102
"Blue Ocean Strategy, Expanded Edition: How to Create Uncontested Market Space and Make the Competition Irrelevant","Renee A. Mauborgne, W. Chan Kim",750.0,320,5788,4.6,PAYAL ENTERPRIESES,2.34375,https://www.amazon.in/dp/1625274491/?coliid=I2TYPO7D2TA3SI&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1625274491,Hardcover Books,"Hardcover

₹750.00",2025-09-22T12:46:32.396686
Diamonds In The Dust: Consistent Compoun,"Saurabh Mukherjea, , ",375.0,256,2535,4.4,Cocoblu Retail,1.46484375,https://www.amazon.in/dp/0670095303/?coliid=IUDLEF7M84SSY&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0670095303,Hardcover Books,"Hardcover

₹375.00",2025-09-22T12:46:34.840799
Grand Delusions: A Short Biography of Kolkata,Indrajit Hazra,266.0,156,153,4.2,Cocoblu Retail,1.705128205128205,https://www.amazon.in/dp/9382277285/?coliid=I37M036G5X814&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9382277285,Hardcover Books,"Hardcover

₹266.00",2025-09-22T12:46:41.589175
The Bengalis: A Portrait of a Community,Sudeep Chakravarti,640.0,496,262,4.4,Cocoblu Retail,1.2903225806451613,https://www.amazon.in/dp/9386021048/?coliid=I2UT3V1SPY9Q4O&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9386021048,Hardcover Books,"Hardcover

₹640.00",2025-09-22T12:46:41.482779
"Planning the City – Urbanization and Reform in Calcutta, c. 1800 – c. 1940",Partho Datta,535.0,352,11,4.2,Repro Books-On-Demand,1.5198863636363635,https://www.amazon.in/dp/8189487906/?coliid=I2EFFUB4T0S8DT&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8189487906,Hardcover Books,"Hardcover

₹535.00",2025-09-22T12:46:41.803080
Hooghly: The Global History of a River,Robert Ivermee,385.0,272,173,4.5,Cocoblu Retail,1.4154411764705883,https://www.amazon.in/dp/9354223141/?coliid=I1IR91W2HTE81P&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9354223141,Hardcover Books,"Hardcover

₹385.00",2025-09-22T12:46:43.296062
"Jab, Jab, Jab, Right Hook",Gary Vaynerchuk,653.0,224,3260,4.5,Cocoblu Retail,2.9151785714285716,https://www.amazon.in/dp/006227306X/?coliid=IATI0B4RMKD7P&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,006227306X,Hardcover Books,"Hardcover

₹653.00",2025-09-22T12:46:53.301343
Making Websites Win: Apply the Customer-Centric Methodology That Has Doubled the Sales of Many Leading Websites,"Karl Blanks, Ben Jesson",759.0,351,509,4.7,Repro Books-On-Demand,2.1623931623931623,https://www.amazon.in/dp/154450053X/?coliid=I1895RF7KTNBRJ&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,154450053X,Hardcover Books,"Hardcover

₹759.00",2025-09-22T12:46:53.320833
Make it Stick: The Science of Successful Learning,Peter C. Brown,2307.0,336,4478,4.6,PAYAL ENTERPRIESES,6.866071428571429,https://www.amazon.in/dp/0674729013/?coliid=I3RVOJJBOANL5X&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0674729013,Hardcover Books,"Hardcover

₹2,307.00",2025-09-22T12:46:53.357973
Simon & Schuster Shoe Dog,Phil Knight,795.0,400,61349,4.6,Cocoblu Retail,1.9875,https://www.amazon.in/dp/1471146707/?coliid=IMQBN7O1HFD2W&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1471146707,Hardcover Books,"Hardcover

₹795.00",2025-09-22T12:46:53.947990
Who,"Geoff Smart, Randy Street",836.0,208,2556,4.6,Cocoblu Retail,4.019230769230769,https://www.amazon.in/dp/0345504194/?coliid=I3RTK22LON47FX&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0345504194,Hardcover Books,"Hardcover

₹836.00",2025-09-22T12:47:04.581484
Principles,Ray Dalio,894.0,592,18256,4.6,Cocoblu Retail,1.510135135135135,https://www.amazon.in/dp/1501124021/?coliid=I392PMYBKJHQAF&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1501124021,Hardcover Books,"Hardcover

₹894.00",2025-09-22T12:47:04.322590
Ghachar Ghochar,"Vivek Shanbhag, Srinath Perur",290.0,124,1942,4.2,Cocoblu Retail,2.338709677419355,https://www.amazon.in/dp/9351776174/?coliid=IHGO318D8Z8CS&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9351776174,Hardcover Books,"Hardcover

₹290.00",2025-09-22T12:47:05.374947
Greatest Works of Rabindranath Tagore (Deluxe Hardbound Edition),Rabindranath Tagore,569.0,672,440,4.6,Cocoblu Retail,0.8467261904761905,https://www.amazon.in/dp/9389053366/?coliid=I3PHP7VTC7IAUG&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9389053366,Hardcover Books,"Hardcover

₹569.00",2025-09-22T12:47:05.765705
The Hobbit and the Lord of the Rings,J.R.R. Tolkien,3470.0,1504,16659,4.7,Cocoblu Retail,2.30718085106383,https://www.amazon.in/dp/0544445783/?coliid=IAAC5TXRRAPWT&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0544445783,Hardcover Books,"Hardcover

₹3,470.00",2025-09-22T12:47:14.811456
Dopehri,"Pankaj Kapur, Rahul Soni",248.0,110,262,4.3,Cocoblu Retail,2.2545454545454544,https://www.amazon.in/dp/9353570972/?coliid=I3W177E0E7IGRV&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9353570972,Hardcover Books,"Hardcover

₹248.00",2025-09-22T12:47:15.885426
FACTFULNESS: TEN REASONS WE'RE WRONG ABOUT THE WORLD - AND WHY THINGS ARE BETTER THAN YOU THINK,Hans Rosling,325.0,352,22868,4.6,Cocoblu Retail,0.9232954545454546,https://www.amazon.in/dp/1473637465/?coliid=I13X5AV6TYHB81&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1473637465,Hardcover Books,"Hardcover

₹325.00",2025-09-22T12:47:16.531995
The Midnight Library,Matt Haig,645.0,304,251117,4.4,Trans Infopreneur Inc,2.1217105263157894,https://www.amazon.in/dp/1786892707/?coliid=I2KFKDA2ANSUGS&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1786892707,Hardcover Books,"Hardcover

₹645.00",2025-09-22T12:47:16.874025
"Sapiens A Graphic History, Volume 1: The Birth of Humankind (SAPIENS: A GRAPHIC HISTORY, 1)","Yuval Noah Harari, , ",782.0,248,2975,4.7,Cocoblu Retail,3.153225806451613,https://www.amazon.in/dp/1787332810/?coliid=I2BAPCEQEBWN4L&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1787332810,Hardcover Books,"Hardcover

₹782.00",2025-09-22T12:47:26.071837
"Sapiens A Graphic History, Volume 2: The Pillars of Civilization (SAPIENS: A GRAPHIC HISTORY, 2)","Yuval Noah Harari, , ",658.0,256,1134,4.7,Cocoblu Retail,2.5703125,https://www.amazon.in/dp/1787333760/?coliid=I12V14GU7UUAYX&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1787333760,Hardcover Books,"Hardcover

₹658.00",2025-09-22T12:47:26.388593
"Little Book of Hygge, The",Meik Wiking,578.0,288,7382,4.5,Cocoblu Retail,2.0069444444444446,https://www.amazon.in/dp/0241283914/?coliid=I3F2KD6QF14YZ8&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0241283914,Hardcover Books,"Hardcover

₹578.00",2025-09-22T12:47:26.963433
"The Story of Tata: 1868 to 2021 | An authorized account of the Tata family and their companies with exclusive interviews with Ratan Tata | Non-fiction Biography, Penguin Books",Peter Casey,393.0,228,661,4.6,Cocoblu Retail,1.7236842105263157,https://www.amazon.in/dp/0670090220/?coliid=I24HOG6YHIWIO&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0670090220,Hardcover Books,"Hardcover

₹393.00",2025-09-22T12:47:27.750430
Maverick Effect,Harish Mehta,455.25,348,152,4.7,uRead-Store,1.3081896551724137,https://www.amazon.in/dp/9354895298/?coliid=IBFPIP05DDUM1&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9354895298,Hardcover Books,"Hardcover

₹455.25",2025-09-22T12:47:38.676291
Making Of Hero,Sunil Kant Munjal,,252,251,4.5,,,https://www.amazon.in/dp/9353026776/?coliid=I3FBK43ATFDON5&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9353026776,Hardcover Books,"Hardcover

from ₹1,500.00",2025-09-22T12:47:38.680478
Ambuja Story,Narotam Sekhsaria,539.0,368,426,4.7,Repro Books-On-Demand,1.4646739130434783,https://www.amazon.in/dp/9354890334/?coliid=IJ4MKN64PV7W3&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9354890334,Hardcover Books,"Hardcover

₹539.00",2025-09-22T12:47:38.691013
War and Peace (Deluxe Hardbound Edition),Leo Tolstoy,827.0,1232,252,4.3,Cocoblu Retail,0.6712662337662337,https://www.amazon.in/dp/9354402577/?coliid=I3F7Q0GL5QPS51&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9354402577,Hardcover Books,"Hardcover

₹827.00",2025-09-22T12:47:39.288032
The Picture of Dorian Gray (Deluxe Hardbound Edition),Oscar Wilde,379.0,240,1794,4.7,Cocoblu Retail,1.5791666666666666,https://www.amazon.in/dp/9354402178/?coliid=I3O2L9M2V2WR1V&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9354402178,Hardcover Books,"Hardcover

₹379.00",2025-09-22T12:47:51.295914
War and Peace (Royal Collector's Edition) (Annotated) (Case Laminate Hardcover with Jacket),Leo Tolstoy,5156.0,1140,16,4.1,Repro Books-On-Demand,4.52280701754386,https://www.amazon.in/dp/1774760738/?coliid=I2HD88G36Q8H8G&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1774760738,Hardcover Books,"Hardcover

₹5,156.00",2025-09-22T12:47:51.365749
Children Classics - The Picture of Dorian Gray - Illustrated Abridged Classics with Practice Questions (Om Illustrated Classics for Kids),Oscar Wilde,190.0,240,23473,4.5,Cocoblu Retail,0.7916666666666666,https://www.amazon.in/dp/9384225363/?coliid=I1G3IN8YHBECKB&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9384225363,Hardcover Books,"Hardcover

₹190.00",2025-09-22T12:47:51.688058
Great Expectations (Deluxe Hardbound Edition),Charles Dickens,521.0,600,1209,4.5,Cocoblu Retail,0.8683333333333333,https://www.amazon.in/dp/9388369173/?coliid=I1WARWILBOV0ZV&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9388369173,Hardcover Books,"Hardcover

₹521.00",2025-09-22T12:47:56.080106
The Adventures of Huckleberry Finn : Illustrated Abridged Children Classic English Novel with Review Questions (Hardback) (Illustrated Classics),Mark Twain,189.0,240,176,4.5,Cocoblu Retail,0.7875,https://www.amazon.in/dp/935440331X/?coliid=I28V4UHVOKYCVM&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,935440331X,Hardcover Books,"Hardcover

₹189.00",2025-09-22T12:47:58.844617
Around The World In 80 Days: Abridged Novels With Review Questions,Jules Gabriel Verne,208.0,240,214,4.4,Cocoblu Retail,0.8666666666666667,https://www.amazon.in/dp/939039130X/?coliid=I3P8CPJW3LVLAB&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,939039130X,Hardcover Books,"Hardcover

₹208.00",2025-09-22T12:48:00.189817
The Essentials of Hinduism: An Introduction to All the Sacred Texts,Trilochan Sastry,363.0,272,347,4.6,Cocoblu Retail,1.3345588235294117,https://www.amazon.in/dp/0670096768/?coliid=I39E9W29N6WF26&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0670096768,Hardcover Books,"Hardcover

₹363.00",2025-09-22T12:48:02.996599
Annihilation of Caste,"B.R. Ambedkar, General Press",237.0,144,419,4.7,Repro Books-On-Demand,1.6458333333333333,https://www.amazon.in/dp/9390492750/?coliid=I10F6UF1Z0ZEJ2&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9390492750,Hardcover Books,"Hardcover

₹237.00",2025-09-22T12:48:06.784863
The Game of Life and How to Play It (Deluxe Hardbound Edition),Florence Scovel Shinn,221.0,120,156,4.6,Repro Books-On-Demand,1.8416666666666666,https://www.amazon.in/dp/9388118316/?coliid=IEFQ3K0AWRGC2&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9388118316,Hardcover Books,"Hardcover

₹221.00",2025-09-22T12:48:07.061061
Children Classics - The Secret Garden - Illustrated Abridged Classics with Practice Questions (Om Illustrated Classics for Kids),Frances Hodgson Burnett,217.0,240,19930,4.4,Cocoblu Retail,0.9041666666666667,https://www.amazon.in/dp/9385031619/?coliid=I1O5O2TXIZSUNT&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9385031619,Hardcover Books,"Hardcover

₹217.00",2025-09-22T12:48:11.503762
Adbhut: Marvellous Creatures Of Indian Myth And Folklore,Meena Arora Nayak,199.0,216,38,4.5,Cocoblu Retail,0.9212962962962963,https://www.amazon.in/dp/9391047238/?coliid=I2JVQ75TF0FDNJ&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9391047238,Hardcover Books,"Hardcover

₹199.00",2025-09-22T12:48:15.999398
The Holy Geeta,Swami Chinmayananda,978.0,1254,2297,4.5,BOOK BRAIN,0.7799043062200957,https://www.amazon.in/dp/817597074X/?coliid=I246Y6Y3MSEXGM&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,817597074X,Hardcover Books,"Hardcover

₹978.00",2025-09-22T12:48:16.310352
1984 | George Orwell | International Bestseller Paperback Book,George Orwell,124.0,,334,4.4,Classic Book Store india,,https://www.amazon.in/dp/8194215811/?coliid=I292OR7TR2VV4U&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8194215811,Hardcover Books,"Hardcover

₹124.00",2025-09-22T12:48:18.997653
1984,George Orwell,132.0,304,133884,4.5,Cocoblu Retail,0.4342105263157895,https://www.amazon.in/dp/9389053730/?coliid=I3QHIQIJRSH6AA&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9389053730,Hardcover Books,"Paperback

₹132.00",2025-09-22T12:48:19.921360
Indian Paper Money Illustrated Guide Book 2021 [Hardcover] SK Imtiaj,SK Imtiaj,1499.0,484,6,4.0,Falcon Coin Gallery,3.097107438016529,https://www.amazon.in/dp/9354574718/?coliid=I206QUXRIWVO4M&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9354574718,Hardcover Books,"Hardcover

₹1,499.00",2025-09-22T12:48:23.063736
The Illustrated Art of Manliness,"Brett McKay, Art of Manliness, ",2417.0,271,731,4.8,Atlantic Publishers and Distributors,8.918819188191883,https://www.amazon.in/dp/0316362654/?coliid=I3J5M8WON3TV8A&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0316362654,Hardcover Books,"Hardcover

₹2,417.00",2025-09-22T12:48:23.827777
