title,author,price,pages,reviews,avg_rating,seller,value_per_page,link,asin,wishlist_name,format,scraped_timestamp
Lean Marketing,Allan Dib,359.0,236,441,4.6,Cocoblu Retail,1.521186440677966,https://www.amazon.in/dp/1774584875/?coliid=I3VTMB8RMTUWXM&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1774584875,Business Books,"Paperback

₹359.00",2025-09-22T12:08:00.729755
Sales Pitch: How to Craft a Story to Stand Out and Win,April Dunford,326.0,236,308,4.8,Cocoblu Retail,1.38135593220339,https://www.amazon.in/dp/9362058952/?coliid=I2PEF06HNPE4UF&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9362058952,Business Books,"Paperback

₹326.00",2025-09-22T12:08:01.579719
Brands and the Brain: How to Use Neuroscience to Create Impactful Brands,Prof Arvind Sahay,302.0,304,235,4.5,Cocoblu Retail,0.993421052631579,https://www.amazon.in/dp/0143452614/?coliid=I2VAS76YA5WXUI&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143452614,Business Books,"Paperback

₹302.00",2025-09-22T12:08:05.532362
Business Made Simple,Donald Miller,336.0,240,2069,4.7,uRead-Store,1.4,https://www.amazon.in/dp/140411615X/?coliid=I912R6STZ1WBR&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,140411615X,Business Books,"Paperback

₹336.00",2025-09-22T12:08:08.552261
Marketing Made Simple : A Step-by-Step StoryBrand Guide for Any Business,Dr. J.J. Peterson Donald Miller,347.0,240,2235,4.7,Cocoblu Retail,1.4458333333333333,https://www.amazon.in/dp/1404114246/?coliid=I1T7RTU96FGSFI&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1404114246,Business Books,"Paperback

₹347.00",2025-09-22T12:08:11.418164
"Obviously Awesome: How to Nail Product Positioning so Customers Get It, Buy It, Love It",April Dunford,216.0,202,2138,4.5,Repro Books-On-Demand,1.0693069306930694,https://www.amazon.in/dp/8119090519/?coliid=I3SV46UDJ7T836&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8119090519,Business Books,"Paperback

₹216.00",2025-09-22T12:08:12.958828
"Buy Back Your Time: Get Unstuck, Reclaim Your Freedom, and Build Your Empire",Dan Martell,1199.0,272,1677,4.7,Kinokuniya_Internationals,4.408088235294118,https://www.amazon.in/dp/059342297X/?coliid=ILOKHD3NWZC1V&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,059342297X,Business Books,"Hardcover

₹1,199.00",2025-09-22T12:08:15.812868
Building a StoryBrand 2.0 : Clarify Your Message So Customers Will Listen,Donald Miller,339.0,304,409,4.6,Cocoblu Retail,1.1151315789473684,https://www.amazon.in/dp/1400253713/?coliid=I11DBZBEXFKMCF&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1400253713,Business Books,"Paperback

₹339.00",2025-09-22T12:08:15.898163
Advertising and Promotion: An Integrated Marketing Communications Perspective| 12th Edition,"George E Blech, Michael A Belch, ",780.0,776,20,4.3,D B S_ Store,1.0051546391752577,https://www.amazon.in/dp/9354600808/?coliid=I38TJPRLX8HEPS&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9354600808,Business Books,"Paperback

₹780.00",2025-09-22T12:08:21.101711
The New Strategic Selling: The Unique Sales System Proven Successful by the World's Best Companies,"Robert B. Miller, , , ",1339.0,448,710,4.4,Global Book Store,2.9888392857142856,https://www.amazon.in/dp/044669519X/?coliid=I14XTB8PAOLWLQ&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,044669519X,Business Books,"Paperback

₹1,339.00",2025-09-22T12:08:22.652759
The Ultimate Sales Machine: Turbocharge Your Business with Relentless Focus on 12 Key Strategies,HOLMES CHET,384.0,336,1857,4.6,Cocoblu Retail,1.1428571428571428,https://www.amazon.in/dp/8217047650/?coliid=I3C44A2LXL7L2B&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,8217047650,Business Books,"Paperback

₹384.00",2025-09-22T12:08:26.315046
"The Innovator's Dilemma, with a New Foreword: When New Technologies Cause Great Firms to Fail","Clayton M. Christensen, Marc Benioff",672.0,320,79,4.5,Cocoblu Retail,2.1,https://www.amazon.in/dp/1647826764/?coliid=ISREN0TXV2IKP&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1647826764,Business Books,"Hardcover

₹672.00",2025-09-22T12:08:26.793448
Now You Can Afford,Tarek Abdelsalam,1600.0,268,62,4.6,Repro Books-On-Demand,5.970149253731344,https://www.amazon.in/dp/B0CJD68DVR/?coliid=IXTN0R34NT9IJ&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B0CJD68DVR,Business Books,"Paperback

₹1,600.00",2025-09-22T12:08:29.393402
Get Rich or Lie Trying: Ambition and Deceit in the New Influencer Economy,Symeon Brown,494.23,304,214,4.2,All India Book House,1.6257565789473685,https://www.amazon.in/dp/1838950281/?coliid=I1JQYZJWSTCBFT&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1838950281,Business Books,"Paperback

₹499.00",2025-09-22T12:08:30.814815
"The Art of Witty Banter: Be Clever, Quick, & Magnetic (2nd Edition)",Patrick King,250.0,176,1347,4.2,Cocoblu Retail,1.4204545454545454,https://www.amazon.in/dp/8183286321/?coliid=I190RUT6U12KMS&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,8183286321,Business Books,"Paperback

₹250.00",2025-09-22T12:08:35.835578
"Improve Your People Skills: How to Connect With Anyone, Communicate Effectively, Develop Deep Relationships, and Become a People Person",Patrick King,175.0,136,447,4.4,Cocoblu Retail,1.286764705882353,https://www.amazon.in/dp/8183286356/?coliid=I2LB3UR7ABPDXH&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8183286356,Business Books,"Paperback

₹175.00",2025-09-22T12:08:38.278249
How to Become a People Magnet; 62 Life-Changing Tips to Attract Everyone You Meet,Marc Reklau,162.0,160,2915,4.4,Cocoblu Retail,1.0125,https://www.amazon.in/dp/935333473X/?coliid=I2XLIJ5JOCA6LY&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,935333473X,Business Books,"Paperback

₹162.00",2025-09-22T12:08:41.665557
"Better Small Talk: Talk to Anyone, Avoid Awkwardness, Generate Deep Conversations and Make Real Friends",Patrick King,178.0,160,1261,4.4,Cocoblu Retail,1.1125,https://www.amazon.in/dp/0143459414/?coliid=I2J6XBPHE1SBVE&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143459414,Business Books,"Paperback

₹178.00",2025-09-22T12:08:41.722463
High Performance Habits: How Extraordina,Brendon Burchard,359.0,400,5438,4.6,Cocoblu Retail,0.8975,https://www.amazon.in/dp/9386832356/?coliid=I1363XOFUZ70P9&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9386832356,Business Books,"Paperback

₹359.00",2025-09-22T12:08:46.851122
HBR at 100: The Most Influential and Innovative Articles from Harvard Business Review's First Century,"Harvard Business Review, , , , ",965.25,496,371,4.7,uRead-Store,1.9460685483870968,https://www.amazon.in/dp/1647823412/?coliid=IPOMPEC71DZCY&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1647823412,Business Books,"Hardcover

₹965.25",2025-09-22T12:08:48.637728
The Ultimate Marketing Plan: Target Your Audience! Get Out Your Message! Build Your Brand!,Dan S. Kennedy,403.56,253,334,4.5,,1.595098814229249,https://www.amazon.in/dp/B005307LCW/?coliid=I2GS3QEM0SOESA&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B005307LCW,Business Books,"Kindle Edition

₹403.56
Available instantly",2025-09-22T12:08:51.452033
How to Sell to the Modern Buyer: 52 Sandler Rules for Sales Success,David Mattson,449.0,266,19,4.6,,1.6879699248120301,https://www.amazon.in/dp/B0BN293VWT/?coliid=I3U32NE81IP2AU&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,B0BN293VWT,Business Books,"Kindle Edition

₹0.00
or ₹449.00 to buy",2025-09-22T12:08:52.228454
Meatball Sundae: How new marketing is transforming the business world (and how to thrive in it),Seth Godin,359.0,256,65,4.3,uRead-Store,1.40234375,https://www.amazon.in/dp/0349439834/?coliid=I2Z1D3J0GOJM9E&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0349439834,Business Books,"Paperback

₹359.00",2025-09-22T12:08:56.078934
Cashvertising,Drew Eric Whitman,999.0,192,1778,4.6,Kinokuniya_Internationals,5.203125,https://www.amazon.in/dp/1601630328/?coliid=I2J6GIO92GMMYW&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1601630328,Business Books,"Paperback

₹999.00",2025-09-22T12:08:58.127572
GUERRILLA MARKETING 4TH ED PA,Jay Conrad Levinson President,935.0,384,580,4.4,Repro Books-On-Demand,2.4348958333333335,https://www.amazon.in/dp/0618785914/?coliid=IUBG5TNN23HR4&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0618785914,Business Books,"Paperback

₹935.00",2025-09-22T12:09:01.676078
GROWTH HACKER MARKETING,Ryan Holiday,244.0,144,3770,4.2,Cocoblu Retail,1.6944444444444444,https://www.amazon.in/dp/1781254362/?coliid=IL8C0Z1O7M1ME&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1781254362,Business Books,"Paperback

₹244.00",2025-09-22T12:09:03.472397
"SELL LIKE CRAZY: How to Get As Many Clients, Customers and Sales As You Can Possibly Handle",Sabri Suby,285.0,500,3562,4.6,SHIVAY CORPORATION............,0.57,https://www.amazon.in/dp/064845990X/?coliid=I1FDF4WI455X3H&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,064845990X,Business Books,"Paperback

₹285.00",2025-09-22T12:09:07.510678
"How to Win Customers and Keep Them for Life, Revised Edition: Revised and Updated for the Digital Age",Michael LeBoeuf,787.0,256,67,4.8,Cocoblu Retail,3.07421875,https://www.amazon.in/dp/0425175014/?coliid=IKLQQE85HB3BU&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0425175014,Business Books,"Paperback

₹787.00",2025-09-22T12:09:10.739193
Zero-Resistance Selling: Achieve Extraordinary Sales Results Using World Renowned techqs Psycho Cyberneti,Maxwell Maltz,500.0,224,220,4.7,Repro Books-On-Demand,2.232142857142857,https://www.amazon.in/dp/0735200394/?coliid=I3BDTND3WDK3K1&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0735200394,Business Books,"Paperback

₹500.00",2025-09-22T12:09:11.887408
Unlimited Power,Anthony Robbins,346.0,448,3926,4.4,Cocoblu Retail,0.7723214285714286,https://www.amazon.in/dp/0743409396/?coliid=I28HENUACP9R32&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0743409396,Business Books,"Paperback

₹346.00",2025-09-22T12:09:13.596483
"May Contain Lies: How Stories, Statistics and Studies Exploit Our Biases - And What We Can Do About It",Alex Edmans,437.0,336,176,4.6,uRead-Store,1.3005952380952381,https://www.amazon.in/dp/0241630185/?coliid=I2WTP7X3SKKZVE&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0241630185,Business Books,"Paperback

₹437.00",2025-09-22T12:09:15.427363
"Surrounded by Psychopaths: or, How to Stop Being Exploited by Others",Thomas Erikson,428.0,272,1457,4.5,Cocoblu Retail,1.5735294117647058,https://www.amazon.in/dp/1785043323/?coliid=I9RXONWMZA1UR&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1785043323,Business Books,"Paperback

₹428.00",2025-09-22T12:09:18.043490
The Prosperity Bible,Napoleon Hill,999.97,1280,2029,4.7,Trans Infopreneur Inc,0.7812265625,https://www.amazon.in/dp/1585429147/?coliid=I2VPS4Z9L3FV8R&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1585429147,Business Books,"Paperback

₹999.97",2025-09-22T12:09:21.886003
Quiet : The power of introverts in a wor: The power of introverts in a world that can't stop talking,Susan Cain,411.0,352,33435,4.4,Cocoblu Retail,1.1676136363636365,https://www.amazon.in/dp/0141029196/?coliid=I1QEUCNPVGYCHG&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0141029196,Business Books,"Paperback

₹411.00",2025-09-22T12:09:23.461939
Money Changes Everything,William N. Goetzmann,999.97,598,243,4.5,Trans Infopreneur Inc,1.672190635451505,https://www.amazon.in/dp/0691178372/?coliid=I1DJUANBSXXSCV&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0691178372,Business Books,"Paperback

₹999.97",2025-09-22T12:09:25.794239
Strategy Sprints: 12 Ways to Accelerate Growth for an Agile Business,Simon Severino,2180.0,180,30,5.0,AlokBooksDistributor,12.11111111111111,https://www.amazon.in/dp/139860349X/?coliid=I1Q589SKGL3NP7&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,139860349X,Business Books,"Paperback

₹2,180.00",2025-09-22T12:09:26.003982
The Vision Code: How to Create and Execute a Compelling Vision for Your Business,"Oleg Konovalov, Marshall Goldsmith",1510.0,208,76,4.8,Sunrise Book store,7.259615384615385,https://www.amazon.in/dp/1119775914/?coliid=I237BTS1XUYT5U&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1119775914,Business Books,"Hardcover

₹1,510.00",2025-09-22T12:09:32.351991
What to Say When You Talk to Yourself : Powerful new techniques to programme your potential for success,Shad Helmstetter,189.0,256,5807,4.6,Cocoblu Retail,0.73828125,https://www.amazon.in/dp/0008722072/?coliid=I2WG37AR0UJAU5&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0008722072,Business Books,"Paperback

₹189.00",2025-09-22T12:09:34.459724
"Mental Models: 30 Thinking Tools that Separate the Average from Exceptional | Improved Decision-Making, Logical Analysis, and Problem-Solving",Peter Hollins,173.0,160,1186,4.3,Cocoblu Retail,1.08125,https://www.amazon.in/dp/0143458930/?coliid=I17JLCHA1442JV&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143458930,Business Books,"Paperback

₹173.00",2025-09-22T12:09:36.681489
13 Things Mentally Strong People Don't Do,Amy Morin,279.0,272,8220,4.5,Cocoblu Retail,1.025735294117647,https://www.amazon.in/dp/0008135398/?coliid=I2XGU627TVN2W0&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0008135398,Business Books,"Paperback

₹279.00",2025-09-22T12:09:37.450054
Don't Believe Everything You Think (English),Joseph Nguyen,163.0,128,13211,4.5,Cocoblu Retail,1.2734375,https://www.amazon.in/dp/935543135X/?coliid=I2LZ80PVEUCWD1&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,935543135X,Business Books,"Paperback

₹163.00",2025-09-22T12:09:43.555200
Don't Believe Everything You Think (Expanded Edition) : Why Your Thinking Is the Beginning & End of Suffering (English),Joseph Nguyen,268.0,192,13211,4.5,Cocoblu Retail,1.3958333333333333,https://www.amazon.in/dp/9355437234/?coliid=I3KXD9ZLASUDK9&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9355437234,Business Books,"Hardcover

₹268.00",2025-09-22T12:09:45.363645
"Win Your Inner Battles: Defeat the Enemy Within and Live With Purpose | Overcome Fear, Build Confidence & Conquer Self-Doubt",Darius Foroux,164.0,144,3602,4.5,Cocoblu Retail,1.1388888888888888,https://www.amazon.in/dp/0143452207/?coliid=I1RE2LL30OMCVF&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143452207,Business Books,"Paperback

₹164.00",2025-09-22T12:09:48.470300
The Decision Book (New Edition),Mikael Roman Krogerus Tschäppeler,218.0,176,230,4.5,Cocoblu Retail,1.2386363636363635,https://www.amazon.in/dp/1800815204/?coliid=I2ODIO6L8ATZZH&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1800815204,Business Books,"Hardcover

₹218.00",2025-09-22T12:09:48.764815
Winning Markets With Heart Leadership,Rakesh Kaul,509.0,216,84,4.9,Cocoblu Retail,2.3564814814814814,https://www.amazon.in/dp/B0DW4GS7XR/?coliid=IPU9PZAW1YV8M&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B0DW4GS7XR,Business Books,"Paperback

₹509.00",2025-09-22T12:09:53.628674
THE UNFAIR ADVANTAGE: HOW YOU ALREADY HAVE WHAT IT TAKES TO SUCCEED,"Ash Ali, Hasan Kubba",307.0,256,1366,4.5,Cocoblu Retail,1.19921875,https://www.amazon.in/dp/1788167546/?coliid=I23MEY2FYBTQ53&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1788167546,Business Books,"Paperback

₹307.00",2025-09-22T12:10:00.446475
The 5 Elements of Effective Thinking,"Edward B. Burger, Michael Starbird",999.97,168,1031,4.5,Trans Infopreneur Inc,5.952202380952381,https://www.amazon.in/dp/0691156662/?coliid=I3HRZI513YWQEJ&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0691156662,Business Books,"Hardcover

₹999.97",2025-09-22T12:10:01.356398
Clear Thinking: Turning Ordinary Moments into Extraordinary Results,Shane Parrish,550.0,288,2433,4.5,Cocoblu Retail,1.9097222222222223,https://www.amazon.in/dp/1529915953/?coliid=I3T17GLFIPH0ZZ&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1529915953,Business Books,"Paperback

₹550.00",2025-09-22T12:10:01.792800
The Wealth Money Can't Buy: The 8 Hidden Habits to Live Your Richest Life Paperback – 9 April 2024,Robin Sharma,283.0,424,1713,4.6,Cocoblu Retail,0.6674528301886793,https://www.amazon.in/dp/8119792785/?coliid=I3PIBVG9GVNZU7&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,8119792785,Business Books,"Paperback

₹283.00",2025-09-22T12:10:01.759601
Thinking in Systems: International Bestseller,"Donella Meadows, Diana Wright",1226.0,240,5646,4.5,Cocoblu Retail,5.108333333333333,https://www.amazon.in/dp/1603580557/?coliid=IGONKZET0LD88&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1603580557,Business Books,"Paperback

₹1,226.00",2025-09-22T12:10:10.599032
The Storyteller's Secret: How TED Speakers and Inspirational Leaders Turn Their Passion into Performance,Carmine Gallo,423.0,288,720,4.4,Cocoblu Retail,1.46875,https://www.amazon.in/dp/1509814760/?coliid=I1PL23I51NPVC3&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1509814760,Business Books,"Paperback

₹423.00",2025-09-22T12:10:11.938304
Talk Like TED: The 9 Public Speaking Secrets of the World's Top Minds,Carmine Gallo,470.0,304,4059,4.5,Bargain Book,1.5460526315789473,https://www.amazon.in/dp/1529068657/?coliid=I1N01BUE8AK1VL&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1529068657,Business Books,"Paperback

₹470.00",2025-09-22T12:10:12.879995
Power Vs Force : The Hidden Determinants,"David R. Hawkins, Ph.D. David R. Hawkins, M.D.",358.0,416,6248,4.6,Amazing_Buy,0.8605769230769231,https://www.amazon.in/dp/9380480555/?coliid=I2R0X40H7GMO9V&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9380480555,Business Books,"Paperback

₹358.00",2025-09-22T12:10:12.860525
THE 22 IMMUTABLE LAWS OF MARKETING,"Al Ries, Jack Trout",285.0,160,3713,4.5,Cocoblu Retail,1.78125,https://www.amazon.in/dp/1861976100/?coliid=I1YZKH37N4CSCI&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1861976100,Business Books,"Paperback

₹285.00",2025-09-22T12:10:21.734466
The Encyclopedia of Wealth: The Most Powerful Writings on Creating Riches from the World's Greatest Prosperity Teachers,"Napoleon Hill, , , , ",,736,43,4.7,,,https://www.amazon.in/dp/1642970093/?coliid=IXX28LZ4D1HFV&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1642970093,Business Books,"Paperback

—",2025-09-22T12:10:23.367968
"Storyworthy: Engage, Teach, Persuade, and Change Your Life Through the Power of Storytelling",Matthew Dicks,850.0,368,2260,4.6,Best Price_,2.3097826086956523,https://www.amazon.in/dp/1608685489/?coliid=IFT4HL1ANOSSK&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1608685489,Business Books,"Paperback

₹850.00",2025-09-22T12:10:23.406468
FACTFULNESS: TEN REASONS WE'RE WRONG ABOUT THE WORLD - AND WHY THINGS ARE BETTER THAN YOU THINK,Hans Rosling,325.0,352,22868,4.6,Cocoblu Retail,0.9232954545454546,https://www.amazon.in/dp/1473637465/?coliid=I1BOFQ73IPDMXO&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1473637465,Business Books,"Hardcover

₹325.00",2025-09-22T12:10:24.250006
The Innovation Stack: Building an Unbeatable Business One Crazy Idea at a Time,Jim McKelvey,799.0,288,612,4.6,uRead-Store,2.7743055555555554,https://www.amazon.in/dp/0593086732/?coliid=I3OPYI9PG8XB9T&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0593086732,Business Books,"Hardcover

₹799.00",2025-09-22T12:10:34.559072
"Ideas, Influence, and Income: Write a Book, Build Your Brand, and Lead Your Industry",Tanya Hall,1732.0,224,68,4.4,Cocoblu Retail,7.732142857142857,https://www.amazon.in/dp/1626345147/?coliid=ITH5PAAB38W5T&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1626345147,Business Books,"Hardcover

₹1,732.00",2025-09-22T12:10:34.577079
"Own The Day, Own Your Life",Aubrey Marcus,592.0,448,2634,4.5,uRead-Store,1.3214285714285714,https://www.amazon.in/dp/0008286418/?coliid=IRHEBY0OS3ABR&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0008286418,Business Books,"Paperback

₹592.00",2025-09-22T12:10:34.629129
"Right Thing, Right Now : Good Values. Good Character. Good Deeds.",Ryan Holiday,398.0,368,1277,4.5,Cocoblu Retail,1.0815217391304348,https://www.amazon.in/dp/1788166310/?coliid=I2BNUCMY8JKCK9&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1788166310,Business Books,"Hardcover

₹398.00",2025-09-22T12:10:33.967378
"Speak Like Churchill, Stand Like Lincoln: 21 Powerful Secrets of History's Greatest Speakers",James C. Humes,936.0,224,617,4.5,Amazing_Buy,4.178571428571429,https://www.amazon.in/dp/0761563512/?coliid=I20FRXO0BMD7CB&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0761563512,Business Books,"Paperback

₹936.00",2025-09-22T12:10:45.225793
Get Different: Marketing That Can't Be Ignored!,Mike Michalowicz,342.0,272,201,4.7,Cocoblu Retail,1.2573529411764706,https://www.amazon.in/dp/0593330633/?coliid=I320V10WGZQSSF&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0593330633,Business Books,"Hardcover

₹342.00",2025-09-22T12:10:46.401499
Less Than One Percent: How Disruptors Defy the Odds,"M.D. Tomlinson, Imamu, Earvin Johnson",2900.0,212,40,4.6,GALAXY BOOK25,13.679245283018869,https://www.amazon.in/dp/B0DJ24DMQL/?coliid=IMOJ2HEF4H3DA&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B0DJ24DMQL,Business Books,"Hardcover

₹2,900.00",2025-09-22T12:10:47.290301
Stories Sell: Storyworthy Strategies to Grow Your Business and Brand,"Matthew Dicks, Masha Cresalia",1711.0,304,73,4.5,Cocoblu Retail,5.628289473684211,https://www.amazon.in/dp/1608689042/?coliid=I2GZUW4C2ILAUY&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1608689042,Business Books,"Paperback

₹1,711.00",2025-09-22T12:10:47.456433
The Third Door,Alex Banayan,699.0,320,2705,4.6,Cocoblu Retail,2.184375,https://www.amazon.in/dp/0804136661/?coliid=IWLCJEAX9WZZL&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0804136661,Business Books,"Hardcover

₹699.00",2025-09-22T12:10:57.320461
"Make No Small Plans: Lessons on Thinking Big, Chasing Dreams, and Building Community","Elliott Bisnow, Brett Leve, , ",782.0,288,89,4.5,Amazing_Buy,2.7152777777777777,https://www.amazon.in/dp/1984822640/?coliid=I3PEER4Y1AOSNU&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1984822640,Business Books,"Hardcover

₹782.00",2025-09-22T12:10:57.530890
MODERN ACHIEVEMENT,"Asheesh Advani, Marshall Goldsmith",2200.0,424,21,4.6,E S CORPORATION,5.188679245283019,https://www.amazon.in/dp/1637558252/?coliid=I9BXKJXALRFUW&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1637558252,Business Books,"Paperback

₹2,200.00",2025-09-22T12:10:58.673914
The Go-Giver: A Little Story About a Powerful Business Idea,,,392,9064,4.6,,,https://www.amazon.in/dp/B0F26MKH9B/?coliid=IM9HFAON3YAS3&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,B0F26MKH9B,Business Books,Unknown,2025-09-22T12:10:58.926477
How to LOVE Sales,Paul Kesig,1602.0,250,13,5.0,Repro Books-On-Demand,6.408,https://www.amazon.in/dp/B0DX88BKKF/?coliid=IRHTGTKL92QUG&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B0DX88BKKF,Business Books,"Paperback

₹1,602.00",2025-09-22T12:11:06.582689
Why Has Nobody Told Me This Before?: The No 1 Sunday Times Bestseller 2022,Julie Smith,500.0,432,13059,4.5,Cocoblu Retail,1.1574074074074074,https://www.amazon.in/dp/0241529727/?coliid=I118ZV45YKWNXJ&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0241529727,Business Books,"Paperback

₹500.00",2025-09-22T12:11:06.995382
