title,author,price,pages,reviews,avg_rating,value_per_page,link,asin,wishlist_name,format,scraped_timestamp
The School of Life,Alain de Botton & The School of Life,467.0,320,3030,4.5,1.459375,https://www.amazon.in/dp/0241985838/?coliid=I37G1V10NIOP4A&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0241985838,General Books,"Paperback

₹467.00",2025-07-21T20:23:51.029683
Who Not How: The Formula to Achieve Bigger Goals Through Accelerating Teamwork,"Dan Sullivan, Dr. Benjamin Hardy",,208,3303,4.6,,https://www.amazon.in/dp/939461348X/?coliid=I3P0BAVOJ7ILFD&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,939461348X,General Books,Unknown,2025-07-21T20:23:51.429190
WILLPOWER DOESN'T WORK: DISCOVER THE HIDDEN KEYS TO SUCCESS,Benjamin Hardy,454.0,256,1387,4.6,1.7734375,https://www.amazon.in/dp/0349417946/?coliid=I3642TF9BKC1ZB&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0349417946,General Books,"Paperback

₹454.00",2025-07-21T20:23:59.822754
Personality Isn't Permanent,Benjamin Hardy,873.0,272,1786,4.7,3.2095588235294117,https://www.amazon.in/dp/0593328965/?coliid=I1PEEHXH0HT5JZ&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0593328965,General Books,"Paperback

₹873.00",2025-07-21T20:23:59.901482
The Introvert’s Edge to Networking : Work the Room. Leverage Social Media. Develop Powerful Connections,"Matthew Pollard, Derek Lewis",,256,350,4.5,,https://www.amazon.in/dp/1404116419/?coliid=I17PL9S98EWGL5&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1404116419,General Books,"Paperback

—",2025-07-21T20:24:02.102735
"Science Of Storytelling: Why Stories Make Us Human, And How",Will Storr,354.0,320,2193,4.5,1.10625,https://www.amazon.in/dp/0008276978/?coliid=I1WKTKINB4SQ8D&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0008276978,General Books,"Paperback

₹354.00",2025-07-21T20:24:02.566374
THE MIRACLE MORNING: THE 6 HABITS THAT WILL TRANSFORM YOUR LIFE BEFORE 8AM,Hal Elrod,704.0,224,32710,4.5,3.142857142857143,https://www.amazon.in/dp/1473668948/?coliid=I3SCPPTV3HGR1E&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1473668948,General Books,"Paperback

₹704.00",2025-07-21T20:24:09.952309
Losing My Virginity,Richard Branson,397.0,608,3481,4.5,0.6529605263157895,https://www.amazon.in/dp/0753519550/?coliid=I1AM13R6YMQMDN&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0753519550,General Books,"Paperback

₹397.00",2025-07-21T20:24:10.863776
Steve Jobs: The Exclusive Biography,Walter Isaacson,450.0,608,22889,4.7,0.7401315789473685,https://www.amazon.in/dp/0349145083/?coliid=I1WAJ1EH1K3BBR&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0349145083,General Books,"Paperback

₹450.00",2025-07-21T20:24:12.215322
Tools of Titans,Timothy Ferriss,699.0,704,11531,4.5,0.9928977272727273,https://www.amazon.in/dp/1785041274/?coliid=I2L21W7TXT9OA5&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1785041274,General Books,"Paperback

₹699.00",2025-07-21T20:24:12.631331
The Introvert Advantage,Martin Olsen Lany,1224.0,256,1446,4.5,4.78125,https://www.amazon.in/dp/0761123695/?coliid=I1LOX8TLGS5JI3&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0761123695,General Books,"Paperback

₹1,224.00",2025-07-21T20:24:19.190232
Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,808.49,608,4826,4.5,1.3297532894736843,https://www.amazon.in/dp/1785041851/?coliid=I39ZWROB0DS7LZ&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1785041851,General Books,"Paperback

₹808.49",2025-07-21T20:24:20.467416
Built to Sell: Creating a Business that can Thrive Without You,John Warrillow,497.0,176,2775,4.7,2.8238636363636362,https://www.amazon.in/dp/1591845823/?coliid=I2LH71DEQ5LWQL&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1591845823,General Books,"Paperback

₹497.00",2025-07-21T20:24:23.299807
THIS IS SERVICE DESIGN DOING,"Marc Stickdorn, Markus Hormess, , ",1900.0,572,632,4.6,3.3216783216783217,https://www.amazon.in/dp/9352136845/?coliid=I34LQK6FKL8BXY&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9352136845,General Books,"Paperback

₹1,900.00",2025-07-21T20:24:23.953773
The Black Swan,NA,750.0,,8,3.5,,https://www.amazon.in/dp/B01MU53CZ5/?coliid=I34PRECMGW6E4H&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B01MU53CZ5,General Books,"Paperback

₹750.00",2025-07-21T20:24:26.633932
Quiet Voice Fearless Leader - 10 Principles For Introverts To Awaken The Leader Inside,Terrance Lee,1615.0,226,273,4.5,7.146017699115045,https://www.amazon.in/dp/1737000717/?coliid=IMGGMDO235K0V&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1737000717,General Books,"Paperback

₹1,615.00",2025-07-21T20:24:29.138842
Success as an Introvert For Dummies,"Ph.D. Pastor, Joan",1845.0,303,40,4.6,6.089108910891089,https://www.amazon.in/dp/1118738373/?coliid=I3RJ9K2QZKCEAL&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1118738373,General Books,"Paperback

₹1,845.00",2025-07-21T20:24:33.179215
THE PACT,Sharon Bolton,,384,7335,4.2,,https://www.amazon.in/dp/1409198324/?coliid=ITNUPU6BC467E&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1409198324,General Books,"Paperback

from ₹894.00",2025-07-21T20:24:35.975033
Zen And The Art Of Motorcycle Maintenanc,Robert Pirsig,435.0,432,12509,4.5,1.0069444444444444,https://www.amazon.in/dp/0099598167/?coliid=I1W7JSS7YCSRCQ&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0099598167,General Books,"Paperback

₹435.00",2025-07-21T20:24:37.011495
"The Coaching Habit: Say Less, Ask More & Change the Way You Lead Forever",Michael Bungay Stanier,349.0,244,367,4.5,1.430327868852459,https://www.amazon.in/dp/1989603610/?coliid=I13I9OALQJLGLI&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1989603610,General Books,"Paperback

₹349.00",2025-07-21T20:24:37.495111
Purity,Jonathan Franzen,368.0,576,7472,3.9,0.6388888888888888,https://www.amazon.in/dp/0007532784/?coliid=I1XZJS9CM707SM&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0007532784,General Books,"Paperback

₹368.00",2025-07-21T20:24:42.486316
Neuromancer,William Gibson,499.0,336,17137,4.3,1.4851190476190477,https://www.amazon.in/dp/0441569595/?coliid=ISNBLMQB2DOEO&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0441569595,General Books,"Mass Market Paperback

₹499.00",2025-07-21T20:24:44.684952
"Don't Make Me Think, Revisited : A Common Sense Approach to Web & Mobile Usability | Third Edition | By Pearson [paperback] Steve Krug [Jan 01, 2015]…",Steve Krug,,200,298,4.4,,https://www.amazon.in/dp/9332542864/?coliid=I34QTMNUDG58K1&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9332542864,General Books,"Paperback

from ₹1,383.00",2025-07-21T20:24:46.255424
Balidan : Stories of Indian's Greatest Para Special Forces Operatives,Swapnil Pandey,194.0,248,769,4.7,0.782258064516129,https://www.amazon.in/dp/9356993556/?coliid=I1QFUZJLNLPGB8&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9356993556,General Books,"Paperback

₹194.00",2025-07-21T20:24:47.529766
Hindu Rites and Rituals: Where They Come from and What They Mean,K V Singh,184.0,296,504,4.2,0.6216216216216216,https://www.amazon.in/dp/0143425102/?coliid=I2VA443PEORZDC&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143425102,General Books,"Paperback

₹184.00",2025-07-21T20:24:54.262938
Indian Paper Money Illustrated Guide Book 2019 Hardcover – 2018 by SK Imtiaj (Author),SK Imtiaj,,480,6,3.3,,https://www.amazon.in/dp/B0BCC5T86F/?coliid=I2DDA7OC6IJLV2&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,B0BCC5T86F,General Books,"Hardcover

—",2025-07-21T20:24:54.845947
WHAT IF?2: ADDITIONAL SERIOUS SCIENTIFIC ANSWERS TO ABSURD HYPOTHETICAL QUESTIONS,Randall Munroe,1088.0,320,4671,4.7,3.4,https://www.amazon.in/dp/1473680638/?coliid=INI5GVUM8OL8R&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1473680638,General Books,"Paperback

₹1,088.00",2025-07-21T20:24:55.246076
Cat's Cradle,Kurt Vonnegut,296.87,224,11614,4.4,1.3253125000000001,https://www.amazon.in/dp/0141189347/?coliid=I2HOO8R7GS8F6S&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0141189347,General Books,"Paperback

₹296.87",2025-07-21T20:24:57.315716
Replay,Ken Grimwood,949.0,320,2518,4.5,2.965625,https://www.amazon.in/dp/068816112X/?coliid=I24S2RM2HEQOYO&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,068816112X,General Books,"Paperback

₹949.00",2025-07-21T20:25:04.987224
RED RISING,Pierce Brown,616.0,400,75030,4.6,1.54,https://www.amazon.in/dp/1444758993/?coliid=I15XRK042NG4ZX&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1444758993,General Books,"Paperback

₹616.00",2025-07-21T20:25:06.244022
ENDER'S GAME: ENDER'S GAME: BOOK 1: Book 1 of the Ender Saga,Orson Scott Card,454.0,352,40542,4.6,1.2897727272727273,https://www.amazon.in/dp/0356500845/?coliid=I7L6BB9ALX5OO&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0356500845,General Books,"Paperback

₹454.00",2025-07-21T20:25:06.926677
Childhood's End,Arthur C. Clarke,580.0,272,13590,4.4,2.1323529411764706,https://www.amazon.in/dp/0330514016/?coliid=I1BU7K0H8AY0MM&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0330514016,General Books,"Paperback

₹580.00",2025-07-21T20:25:08.050237
The Martian: The international bestseller behind the Oscar-winning blockbuster film,Andy Weir,402.49,384,170945,4.6,1.0481510416666666,https://www.amazon.in/dp/0091956145/?coliid=I1EG7YY16R0JWB&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0091956145,General Books,"Paperback

₹404.00",2025-07-21T20:25:16.474663
Slaughterhouse-Five,Kurt Vonnegut,475.0,224,35467,4.3,2.1205357142857144,https://www.amazon.in/dp/0440180295/?coliid=I1AEPTBE8HFP4Z&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0440180295,General Books,"Mass Market Paperback

₹475.00",2025-07-21T20:25:17.017667
"Foundation: The greatest science fiction series of all time, now a major series from Apple TV+: Book 1 (The Foundation Trilogy)",Isaac Asimov,315.0,240,33253,4.5,1.3125,https://www.amazon.in/dp/0008117497/?coliid=I3DAL66VSKO1W&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0008117497,General Books,"Paperback

₹315.00",2025-07-21T20:25:18.020950
The Hitchhiker's Guide to the Galaxy Illustrated Edition,"Chris Riddell, Douglas Adams",503.0,320,319,4.7,1.571875,https://www.amazon.in/dp/1529046130/?coliid=I2GP6SQKOQJ7OP&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1529046130,General Books,"Paperback

₹503.00",2025-07-21T20:25:19.152713
Sapiens A Graphic History: The Birth of Humankind Vol. 1 + The Pillars of Civilization Vol. 2,,1493.0,,95,4.7,,https://www.amazon.in/dp/B0B2N1M3P3/?coliid=I3CVX18ZX8S6UH&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B0B2N1M3P3,General Books,"Product Bundle

₹1,493.00",2025-07-21T20:25:26.237730
Moonwalking with Einstein: The Art and Science of Remembering Everything,Joshua Foer,504.0,,10314,4.3,,https://www.amazon.in/dp/B078Z2D96Z/?coliid=IC5G0CR2TAA7M&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B078Z2D96Z,General Books,"Paperback

₹504.00",2025-07-21T20:25:26.980418
"George R. R. Martin's A Game of Thrones Leather-Cloth Boxed Set (Song of Ice and Fire Series): A Game of Thrones, A Clash of Kings, A Storm of Swords, ... A Dance with Dragons (A Song of Ice and Fire)",George R. R. Martin,5471.0,5280,53786,4.7,1.0361742424242424,https://www.amazon.in/dp/1101965487/?coliid=IALC967P5CNVU&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1101965487,General Books,"Leather Bound

₹5,471.00",2025-07-21T20:25:28.399321
Aristotle And Dante Discover The Secrets Of The Universe,Benjamin Alire Sáenz,373.0,384,14887,4.6,0.9713541666666666,https://www.amazon.in/dp/1442408936/?coliid=I2VPCG7WZXUBH0&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1442408936,General Books,"Paperback

₹373.00",2025-07-21T20:25:29.046992
Six of Crows Boxed Set,Leigh Bardugo,1430.0,,10795,4.8,,https://www.amazon.in/dp/1250211107/?coliid=I1V281PCGL8GNA&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1250211107,General Books,"Paperback

₹1,430.00",2025-07-21T20:25:39.036263
SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,371.0,400,252868,4.5,0.9275,https://www.amazon.in/dp/1501161938/?coliid=I381VJ30YO3BLX&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1501161938,General Books,"Paperback

₹371.00",2025-07-21T20:25:39.279473
Harper Collins India Ghachar Ghochar,"Vivek Shanbhag, Srinath Perur",255.0,128,1886,4.2,1.9921875,https://www.amazon.in/dp/9352642376/?coliid=I1L82ZAORN1QMW&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9352642376,General Books,"Paperback

₹255.00",2025-07-21T20:25:39.341379
The City of Brass,S. A. Chakraborty,,544,13643,4.5,,https://www.amazon.in/dp/0008301891/?coliid=IU9TPAQ6V5Z5H&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0008301891,General Books,"Paperback

from ₹539.00",2025-07-21T20:25:39.492265
One Of Us Is Lying,Karen McManus,301.0,368,45203,4.4,0.8179347826086957,https://www.amazon.in/dp/0141375639/?coliid=I1S0G3J1F256EX&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0141375639,General Books,"Paperback

₹301.00",2025-07-21T20:25:48.573418
FAMOUS FIVE COMPLETE BOX SET OF 21 TITLES: 21 Exciting Adventures! (Set of 21 Books),Enid Blyton,2595.0,399,1495,4.7,6.503759398496241,https://www.amazon.in/dp/1444916416/?coliid=IEKCLIABGRDU7&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1444916416,General Books,"Paperback

₹2,595.00",2025-07-21T20:25:50.642260
Susanna's Seven Husbands,Ruskin Bond,252.0,224,106,4.1,1.125,https://www.amazon.in/dp/0143416111/?coliid=I7BLQT8ZD9M0S&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143416111,General Books,"Paperback

₹252.00",2025-07-21T20:25:51.757467
Sniper's Eye,MAINAK DHAR,196.0,238,1038,4.2,0.8235294117647058,https://www.amazon.in/dp/8183861431/?coliid=I2G3JUG70THX2S&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8183861431,General Books,"Paperback

₹196.00",2025-07-21T20:25:52.225293
THOSE PRICEY THAKUR GIRLS,Anuja Chauhan,332.0,400,1050,4.2,0.83,https://www.amazon.in/dp/9350296020/?coliid=I1MVWYAFY32JFO&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9350296020,General Books,"Paperback

₹332.00",2025-07-21T20:26:01.575621
Khaled Hosseini Box Set,Khaled Hosseini,1365.0,752,247,4.3,1.815159574468085,https://www.amazon.in/dp/9385436562/?coliid=I2VBGM5EOWDADJ&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9385436562,General Books,"Paperback

₹1,365.00",2025-07-21T20:26:01.582213
"Murder on Malabar Hill, A",Sujata Massey,306.0,440,941,4.2,0.6954545454545454,https://www.amazon.in/dp/0143428233/?coliid=I1A68S2T7ZKGX3&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143428233,General Books,"Paperback

₹306.00",2025-07-21T20:26:03.896442
A Thousand Splendid Suns,Khaled Hosseini,427.0,432,51503,4.6,0.9884259259259259,https://www.amazon.in/dp/1408844443/?coliid=I2IEX2EUM72ES1&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1408844443,General Books,"Paperback

₹427.00",2025-07-21T20:26:04.518180
SHADOW AND BONE TRILOGY BOXSET,Leigh Bardugo,1039.0,846,21665,4.4,1.2281323877068557,https://www.amazon.in/dp/1510106456/?coliid=IHYVRCP8G9ZC3&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1510106456,General Books,"Paperback

₹1,039.00",2025-07-21T20:26:12.881301
"Three Thousand Stitches : Ordinary People, Extraordinary Lives",Sudha Murty,200.0,192,11829,4.6,1.0416666666666667,https://www.amazon.in/dp/0143440055/?coliid=I3TMMSB4D8EWBI&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143440055,General Books,"Paperback

₹200.00",2025-07-21T20:26:13.716385
The Kite Runner,Khaled Hosseini,451.0,352,56748,4.6,1.28125,https://www.amazon.in/dp/1408850257/?coliid=I20Y7SNORAWCHK&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1408850257,General Books,"Paperback

₹451.00",2025-07-21T20:26:13.596088
It Ends With Us,Colleen Hoover,322.0,384,367024,4.5,0.8385416666666666,https://www.amazon.in/dp/1501110365/?coliid=I2B9Q4PUW4520O&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1501110365,General Books,"Paperback

₹322.00",2025-07-21T20:26:15.078739
The Fine Print,Lauren Asher,363.0,448,2274,4.3,0.8102678571428571,https://www.amazon.in/dp/0349433445/?coliid=I16A541WJRQ0A4&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0349433445,General Books,"Paperback

₹363.00",2025-07-21T20:26:24.053230
God of Small Things: Booker Prize Winner 1997,Arundhati Roy,332.0,356,14131,4.5,0.9325842696629213,https://www.amazon.in/dp/014302857X/?coliid=I1F20KEIGZETV2&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,014302857X,General Books,"Paperback

₹332.00",2025-07-21T20:26:24.646036
The Spanish Love Deception [Paperback] Elena Armas,"Elena armas, Emily henry",425.0,866,46693,4.2,0.4907621247113164,https://www.amazon.in/dp/B08X7RKXGK/?coliid=I17SJ191VNY2LE&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B08X7RKXGK,General Books,"Paperback

₹425.00",2025-07-21T20:26:25.612756
THE LOVE HYPOTHESIS: The Tiktok sensation and romcom of the year!,Ali Hazelwood,299.0,384,64972,4.4,0.7786458333333334,https://www.amazon.in/dp/1408725762/?coliid=I2E4N0GD2LQ4B2&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1408725762,General Books,"Paperback

₹299.00",2025-07-21T20:26:26.324534
THE HATING GAME,Sally Thorne,485.0,384,39286,4.2,1.2630208333333333,https://www.amazon.in/dp/0349414262/?coliid=I1ZNRUNTTBWUJL&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0349414262,General Books,"Paperback

₹485.00",2025-07-21T20:26:34.862893
"Set On You: A witty, addictive, chemistry filled rom-com",Amy Lea,350.0,384,3384,4.0,0.9114583333333334,https://www.amazon.in/dp/0241997526/?coliid=IV2519PSRUCM8&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0241997526,General Books,"Paperback

₹350.00",2025-07-21T20:26:35.267463
Barking Up the Wrong Tree: The Surprising Science Behind Why Everything You Know About Success is (Mostly) Wrong,Eric Barker,315.0,320,4554,4.5,0.984375,https://www.amazon.in/dp/0062852205/?coliid=I2YZV78WM3ITT2&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0062852205,General Books,"Paperback

₹315.00",2025-07-21T20:26:36.015924
Henna Artist,Alka Joshi,369.0,352,33851,4.4,1.0482954545454546,https://www.amazon.in/dp/9354226523/?coliid=I9OQF2VT9GAGJ&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9354226523,General Books,"Paperback

₹369.00",2025-07-21T20:26:36.081336
"Factor Notes Notebook: 90 GSM, B6, Ruled, 112 Pages Journal Diary (Idea)",,99.0,,10580,4.3,,https://www.amazon.in/dp/B07S8N89YD/?coliid=INNOZX379L0AF&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B07S8N89YD,General Books,Unknown,2025-07-21T20:26:45.616484
The Monk Who Sold His Ferrari,Robin Sharma,199.0,198,35369,4.5,1.005050505050505,https://www.amazon.in/dp/817992162X/?coliid=I11VM03FEKJQ57&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,817992162X,General Books,"Paperback

₹199.00",2025-07-21T20:26:46.971568
"Storyworthy: Engage, Teach, Persuade, and Change Your Life Through the Power of Storytelling",Matthew Dicks,687.0,368,2215,4.6,1.8668478260869565,https://www.amazon.in/dp/1608685489/?coliid=I98AGPYCRQKAT&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1608685489,General Books,"Paperback

₹687.00",2025-07-21T20:26:47.020664
FACTOR NOTES 100 GSM A5 Notebook: Dot Grid | 144 Pages (Imagine),,,,8712,4.5,,https://www.amazon.in/dp/B08BY9F3MH/?coliid=I3HPHN3L8G5HPN&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,B08BY9F3MH,General Books,Unknown,2025-07-21T20:26:47.526807
The Mom Test: How to talk to customers &,Rob Fitzpatrick,599.0,138,3746,4.6,4.340579710144928,https://www.amazon.in/dp/1492180742/?coliid=IOTBIJY5L7TSA&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1492180742,General Books,"Paperback

₹579.00",2025-07-21T20:26:56.755585
Happy: Why More or Less Everything is Absolutely Fine,Derren Brown,,576,4039,4.4,,https://www.amazon.in/dp/0552172359/?coliid=I2MS1OSFON6AE9&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0552172359,General Books,"Paperback

from ₹886.00",2025-07-21T20:26:57.604221
Bootstrap Your Life: How to turn £500 into £350 million,Oliver Cookson,460.2,302,151,4.4,1.523841059602649,https://www.amazon.in/dp/B08Y5QZKWL/?coliid=I1WQYRZIBNLTQO&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B08Y5QZKWL,General Books,"Kindle Edition

₹460.20
Available instantly",2025-07-21T20:26:58.983709
