title,author,price,pages,reviews,avg_rating,seller,value_per_page,link,asin,wishlist_name,format,scraped_timestamp
"The 4-Hour Work Week : Escape the 9-5, Live Anywhere and Join the New Rich",Timothy Ferriss,580.0,416,26420,4.4,Cocoblu Retail,1.3942307692307692,https://www.amazon.in/dp/0091929113/?coliid=I29MUQQGOWTK8C&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0091929113,General Books,"Paperback

₹580.00",2025-09-22T12:37:14.558305
VERBAL JUDO 2E PB,George J. Thompson PhD,973.0,224,4297,4.6,Repro Books-On-Demand,4.34375,https://www.amazon.in/dp/0062107704/?coliid=I2JK5MJQT8YO3H&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0062107704,General Books,"Paperback

₹973.00",2025-09-22T12:37:17.473329
Steal Like an Artist,Austin Kleon,297.0,160,18792,4.5,Cocoblu Retail,1.85625,https://www.amazon.in/dp/0761169253/?coliid=IRZZPUURHDIC7&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0761169253,General Books,"Paperback

₹297.00",2025-09-22T12:37:17.666473
Anything You Want: 40 Lessons for a New Kind of Entrepreneur,Derek Sivers,,96,4963,4.6,,,https://www.amazon.in/dp/B09J3MTLL7/?coliid=I6L5DZZHUNSK3&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,B09J3MTLL7,General Books,Unknown,2025-09-22T12:37:23.544360
Make Time,Jake Knapp,1532.0,,5355,4.5,Cocoblu Retail,,https://www.amazon.in/dp/1984822438/?coliid=I3VPUWN6HXQFSD&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1984822438,General Books,"Paperback

₹1,532.00",2025-09-22T12:37:26.572142
Show Your Work!,Austin Kleon,353.0,224,10614,4.5,Cocoblu Retail,1.5758928571428572,https://www.amazon.in/dp/076117897X/?coliid=I1W9GT3DTPUCZS&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,076117897X,General Books,"Paperback

₹353.00",2025-09-22T12:37:26.975415
Keep Going,Austin Kleon,325.0,224,4105,4.6,Cocoblu Retail,1.4508928571428572,https://www.amazon.in/dp/1523506644/?coliid=I2D4VA82T30STI&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1523506644,General Books,"Paperback

₹325.00",2025-09-22T12:37:27.207298
Design is Storytelling,Ellen Lupton,1181.0,160,1525,4.6,Cocoblu Retail,7.38125,https://www.amazon.in/dp/194230319X/?coliid=I2H31PQ4DXG0X0&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,194230319X,General Books,"Paperback

₹1,181.00",2025-09-22T12:37:31.515570
"GAME STORMING A PLAYBOOK FOR INNOVATORS, RULEBREAKERS, AND CHANGEMAKERS","Dave Gray, Sunni Brown, ",1025.0,308,805,4.4,Shroff Publishers & Distributors Pvt. Ltd.,3.3279220779220777,https://www.amazon.in/dp/9350230666/?coliid=ISZ5QLQO1KSB8&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9350230666,General Books,"Paperback

₹1,025.00",2025-09-22T12:37:35.907186
"Make: Encyclopedia of Electronic Components Volume 1 - Resistors, Capacitors, Inductors, Switches, Encoders, Relays, Transistors",Charles Platt,1300.0,304,1154,4.7,Shroff Publishers & Distributors Pvt. Ltd.,4.276315789473684,https://www.amazon.in/dp/9352131940/?coliid=I283KA19V8YLPH&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9352131940,General Books,"Paperback

₹1,300.00",2025-09-22T12:37:38.482735
The Design Thinking Toolbox: A Guide to Mastering the Most Popular and Valuable Innovation Methods (Design Thinking Series),"Michael Lewrick, Patrick Link, ",2097.0,320,868,4.7,Cocoblu Retail,6.553125,https://www.amazon.in/dp/1119629195/?coliid=IMGXYXTMIX455&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1119629195,General Books,"Paperback

₹2,097.00",2025-09-22T12:37:38.513467
Kunex Shoe Dog Phil Knight Memoir By,Kunex,,400,41,4.2,,,https://www.amazon.in/dp/B08G8VTVST/?coliid=ITJOL447ZLU2&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,B08G8VTVST,General Books,"Paperback

—",2025-09-22T12:37:42.235538
The Subtle Art of Not Giving a F*ck : A Counterintuitive Approach to Living a Good Life,Mark Manson,314.0,224,153247,4.5,Cocoblu Retail,1.4017857142857142,https://www.amazon.in/dp/0062641549/?coliid=I1NHDX2DCW903I&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0062641549,General Books,"Paperback

₹314.00",2025-09-22T12:37:42.325446
ReWork: Change the Way You Work Forever,"David Heinemeier Hansson, Jason Fried",480.15,288,9947,4.5,Cocoblu Retail,1.6671874999999998,https://www.amazon.in/dp/0091929784/?coliid=I93A59HCPRP77&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0091929784,General Books,"Paperback

₹480.15",2025-09-22T12:37:48.545427
"Do It Today: Overcome Procrastination, Improve Productivity and Achieve More Meaningful Things | A Life-Changing Guide to Doing What Matters Now","Darius Forous, Darius Foroux",179.0,160,10826,4.4,Cocoblu Retail,1.11875,https://www.amazon.in/dp/0143452126/?coliid=I21GH82ZQHQ2K0&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143452126,General Books,"Paperback

₹179.00",2025-09-22T12:37:49.583927
"THINK STRAIGHT: Change Your Thoughts, Change Your Life","Darius Forous, Darius Foroux",144.0,112,14992,4.2,Cocoblu Retail,1.2857142857142858,https://www.amazon.in/dp/0143452134/?coliid=IM6DQ09GC6HTU&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143452134,General Books,"Paperback

₹144.00",2025-09-22T12:37:51.773894
Don't Sell Make them Buy : Upgrade Your Selling Skills,R. Mukund,197.0,184,444,4.3,Cocoblu Retail,1.0706521739130435,https://www.amazon.in/dp/9392834713/?coliid=I20RA7ECJTQQNT&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9392834713,General Books,"Paperback

₹197.00",2025-09-22T12:37:53.021872
"Build, Don't Talk: Things You Wish You Were Taught in School | A Real-World Manual for Personal Transformation | Learn Practical Skills – Finance, Networking, Decision Making & More",Raj Shamani,272.0,224,1567,4.3,uRead-Store,1.2142857142857142,https://www.amazon.in/dp/0143459686/?coliid=IR362D1GY9A6E&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143459686,General Books,"Paperback

₹275.00",2025-09-22T12:37:55.328619
The Big Questions of Life,Om Swami,184.0,200,1098,4.7,Cocoblu Retail,0.92,https://www.amazon.in/dp/9353577195/?coliid=I11NNLXB8I9LY1&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9353577195,General Books,"Paperback

₹184.00",2025-09-22T12:37:58.865079
Organized Mind,Daniel J Levitin,496.0,528,2308,4.4,Cocoblu Retail,0.9393939393939394,https://www.amazon.in/dp/0241965780/?coliid=IE8HNMYE9BQ2L&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0241965780,General Books,"Paperback

₹496.00",2025-09-22T12:38:02.907023
"HOW SUCCESSFUL PEOPLE THINK: Change Your Thinking, Change Your Life",John C. Maxwell,185.0,160,4083,4.5,Cocoblu Retail,1.15625,https://www.amazon.in/dp/9350098768/?coliid=I3PXJFXDZ5ET0R&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9350098768,General Books,"Paperback

₹185.00",2025-09-22T12:38:06.000763
Outliers : The Story of Success (rejacke,Malcolm Gladwell,389.0,320,23360,4.4,Cocoblu Retail,1.215625,https://www.amazon.in/dp/0141036257/?coliid=I3DYB3SKGUH73U&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0141036257,General Books,"Paperback

₹389.00",2025-09-22T12:38:09.584222
The Power Of Now,,395.0,232,127,4.2,aspire india,1.7025862068965518,https://www.amazon.in/dp/B0999QZS8D/?coliid=I1UQWNRTA6WIS0&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B0999QZS8D,General Books,"Paperback

₹395.00",2025-09-22T12:38:10.689622
MINDSET (REVISED AND UPDATED),Carol Dweck,201.0,288,10931,4.5,Cocoblu Retail,0.6979166666666666,https://www.amazon.in/dp/1780332009/?coliid=I3AGS26DIFHEAC&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1780332009,General Books,"Paperback

₹201.00",2025-09-22T12:38:11.080277
101 Essays That Will Change The Way You Think,Brianna Wiest,,160,17702,4.3,,,https://www.amazon.in/dp/1804221740/?coliid=IQEDIDAN6XRU0&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1804221740,General Books,"Paperback

—",2025-09-22T12:38:15.132390
The Secrets to Cold Call Success: Close More Business in Less Time Than Ever Before,Paul M Neuberger,1868.0,186,75,4.8,GALAXY BOOK25,10.043010752688172,https://www.amazon.in/dp/1735039608/?coliid=I7KBZ57Z8HKSG&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1735039608,General Books,"Paperback

₹1,868.00",2025-09-22T12:38:18.312218
Think Again: The Power of Knowing What You Don't Know,Adam Grant,569.0,320,16578,4.5,Story-Teller,1.778125,https://www.amazon.in/dp/0753553899/?coliid=I1ZK5BD85VJMJY&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0753553899,General Books,"Paperback

₹569.00",2025-09-22T12:38:18.319100
"Keep Calm I Have A Spreadsheet For That: Elegant Black Cover Funny Office Notebook 8,5 x 11"" Blank Lined Coworker Gag Gift Composition Book Journal",Adil Daisy,532.0,102,1,5.0,Repro Books-On-Demand,5.215686274509804,https://www.amazon.in/dp/1637606907/?coliid=IFYZDKQAJI18W&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1637606907,General Books,"Paperback

₹532.00",2025-09-22T12:38:20.977888
The Mom Test: How to talk to customers &,Rob Fitzpatrick,514.0,138,3822,4.6,THE HORIZONS,3.7246376811594204,https://www.amazon.in/dp/1492180742/?coliid=IOTBIJY5L7TSA&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1492180742,General Books,"Paperback

₹514.00",2025-09-22T12:38:25.645958
Everything You Need to Ace English Language Arts in One Big Fat Notebook,Jen Haberling,,488,11028,4.7,,,https://www.amazon.in/dp/0761160914/?coliid=I2RL87XYYPP58Q&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0761160914,General Books,"Paperback

—",2025-09-22T12:38:27.362167
The Go-Giver: A Little Story About a Powerful Business Idea,"Bob Burg, John David Mann",412.0,176,9064,4.6,uRead-Store,2.340909090909091,https://www.amazon.in/dp/0241976278/?coliid=IY9KB1Q2XMYCG&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0241976278,General Books,Unknown,2025-09-22T12:38:30.993710
"Sales, Marketing, and Digital Essentials- Combining Traditional Sales and Marketing with the Dynamic world of Digital Marketing (Set of 3 Books)","Vishal Desai, Callie Daum, ",1467.0,580,1,5.0,"Vibrant Publishers, India",2.529310344827586,https://www.amazon.in/dp/B09XTS2PSR/?coliid=I17R3EMJUOH55W&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B09XTS2PSR,General Books,"Paperback

₹1,467.00",2025-09-22T12:38:32.337708
"Management Essentials for Business Leaders and Professionals - Includes books for planning, managing, and leading a business successfully (Set of 5 Books)","Vibrant Publishers, , , ",2445.0,1052,,,"Vibrant Publishers, India",2.324144486692015,https://www.amazon.in/dp/B0BBTXCK89/?coliid=I2DAL96LFBTQFH&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B0BBTXCK89,General Books,"Paperback

₹2,445.00",2025-09-22T12:38:33.759069
"A practical guide to learning all about people management; Includes books on Organizational Behavior, Human Resource Analytics, and Management (Set of 3 Books)",Vibrant Publishers,1467.0,692,,,"Vibrant Publishers, India",2.1199421965317917,https://www.amazon.in/dp/B0BC8T355P/?coliid=IK5P2QGTZWNQU&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B0BC8T355P,General Books,"Paperback

₹1,467.00",2025-09-22T12:38:37.494590
(Old Edition) Indian Art And Culture,Nitin Singhania,675.0,632,2290,4.6,EXAM360®,1.0680379746835442,https://www.amazon.in/dp/9354601804/?coliid=IFPDBSIEVDLM&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9354601804,General Books,"Paperback

₹675.00",2025-09-22T12:38:39.609650
DELHI RIOTS 2020: The Untold Story,"Prerna Malhotra Monika Arora, Sonali Chitalkar",180.0,320,651,4.6,Garuda Prakashan,0.5625,https://www.amazon.in/dp/1942426291/?coliid=I230PNK47RXBRD&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1942426291,General Books,"Paperback

₹180.00",2025-09-22T12:38:41.271090
Unbreaking India: Decision on Article 370 and the CAA,Sanjay Dixit,373.0,,1530,4.8,Cocoblu Retail,,https://www.amazon.in/dp/1942426356/?coliid=IDTTA6M1FOLI6&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1942426356,General Books,"Paperback

₹373.00",2025-09-22T12:38:45.798606
Bengal Divided (PB): The Unmaking of a Nation (1905-1971),Nitish Sengupta,249.0,272,102,4.5,Repro Books-On-Demand,0.9154411764705882,https://www.amazon.in/dp/0143419552/?coliid=I21LTMQCJRYJ9Y&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143419552,General Books,"Paperback

₹249.00",2025-09-22T12:38:48.234214
Land of Two Rivers : A History Of Bengal,Nitish Sengupta,418.0,656,233,4.6,Cocoblu Retail,0.6371951219512195,https://www.amazon.in/dp/0143416782/?coliid=IAZ0WQRFX2Y81&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143416782,General Books,"Paperback

₹418.00",2025-09-22T12:38:49.769881
The Epic City: The World on the Streets of Calcutta,Kushanava Choudhury,375.0,272,250,4.4,AmazeBooks,1.3786764705882353,https://www.amazon.in/dp/938786393X/?coliid=I1ZMC63JU8LS1P&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,938786393X,General Books,"Paperback

₹375.00",2025-09-22T12:38:50.671560
A Fine Balance,Rohinton Mistry,,,203,4.6,,,https://www.amazon.in/dp/0571218784/?coliid=I1MBOX5IZ7FEHQ&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0571218784,General Books,"Paperback

—",2025-09-22T12:38:52.083217
"Options, Future & Other Derivatives | Tenth Edition | By Pearson","John C. Hull, Sankarshan Basu",902.0,928,676,4.3,Read Me UP !!,0.9719827586206896,https://www.amazon.in/dp/9352866592/?coliid=I28VVXSZELVN2Z&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9352866592,General Books,"Paperback

₹902.00",2025-09-22T12:38:58.315686
The Visual MBA,Jason Barron,212.0,208,704,4.4,Cocoblu Retail,1.0192307692307692,https://www.amazon.in/dp/0241386683/?coliid=I2N3PDTZ1VJ32N&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0241386683,General Books,"Paperback

₹212.00",2025-09-22T12:38:59.661446
The Personal MBA: A World-Class Business Education in a Single Volume,Josh Kaufman,460.0,496,7716,4.5,Cocoblu Retail,0.9274193548387096,https://www.amazon.in/dp/0670919535/?coliid=I277Y9VU01UFGB&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0670919535,General Books,"Paperback

₹460.00",2025-09-22T12:39:00.241795
Recommended: How to sell through networking and referrals (Financial Times Series),Andy Lopata,1816.0,304,23,4.6,Peacockbooks,5.973684210526316,https://www.amazon.in/dp/0273757962/?coliid=ILIJBLIOPF8EC&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0273757962,General Books,"Paperback

₹1,816.00",2025-09-22T12:39:01.584802
India Business Guide - Start-up to Set-up,Advocates Vaish Associates,,,2,3.9,,,https://www.amazon.in/dp/9351295362/?coliid=I1UJLEDR3ZI8S4&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9351295362,General Books,Unknown,2025-09-22T12:39:05.578124
"FUNDAMENTALS OF MANAGEMENT: ESSENTIAL CONCEPTS AND APPLICATIONS, 9TH EDN",Robbins,791.0,504,272,4.2,Cocoblu Retail,1.5694444444444444,https://www.amazon.in/dp/933257412X/?coliid=I1EJK6HTSLQHQX&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,933257412X,General Books,"Paperback

₹791.00",2025-09-22T12:39:09.512059
How to Start a Business in India,Simon Daniel,,178,66,4.2,,,https://www.amazon.in/dp/9390025966/?coliid=I1UN4TKHV85HX7&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9390025966,General Books,"Paperback

—",2025-09-22T12:39:10.717851
Let's Build a Company,"Harpreet Grover, Vibhore Goyal",200.0,256,644,4.5,Cocoblu Retail,0.78125,https://www.amazon.in/dp/0143449834/?coliid=I1CTQAWMDCB5R3&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143449834,General Books,"Paperback

₹200.00",2025-09-22T12:39:12.265122
Portfolio Book of Great Indian Business,Penguin,248.0,320,163,4.3,Cocoblu Retail,0.775,https://www.amazon.in/dp/0143425242/?coliid=I2QGU4RBR27BPX&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143425242,General Books,"Paperback

₹248.00",2025-09-22T12:39:16.383135
Made In India : A Business Process Playbook for Small and Medium Enterprises,Srinivas R Pingali,230.0,178,12,4.0,Repro Books-On-Demand,1.2921348314606742,https://www.amazon.in/dp/1647606675/?coliid=I21I7F0S6Z6UFD&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1647606675,General Books,"Paperback

₹230.00",2025-09-22T12:39:17.625510
The Compound Effect (English),Darren Hardy,223.0,194,19892,4.6,Cocoblu Retail,1.1494845360824741,https://www.amazon.in/dp/9390924634/?coliid=I108V1JOG4V5ME&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9390924634,General Books,"Paperback

₹223.00",2025-09-22T12:39:19.724041
How to Make Money Trading with Candlestick Charts,Balkrishna M Sadekar,349.0,204,4046,4.2,PM_BOOKS,1.7107843137254901,https://www.amazon.in/dp/8170948126/?coliid=I3E7KH05GU06C5&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8170948126,General Books,"Paperback

₹349.00",2025-09-22T12:39:21.949454
Rich Dad Classics Box Set,Robert T. Kiyosaki,1761.0,,641,4.6,Sunrise Book store,,https://www.amazon.in/dp/1612680151/?coliid=I38T7SBGMBCABZ&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1612680151,General Books,"Paperback

₹1,761.00",2025-09-22T12:39:24.624886
Talking To Strangers: What We Should Know About The people We Don't Know,Malcolm Gladwell,,400,22796,4.2,,,https://www.amazon.in/dp/024135157X/?coliid=IX1Q1MVZ5TI8V&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,024135157X,General Books,"Paperback

—",2025-09-22T12:39:25.114474
The 1 Page Marketing Plan,Allan Dib,299.0,228,10239,4.7,Cocoblu Retail,1.3114035087719298,https://www.amazon.in/dp/1989603343/?coliid=IKHK74N55G1JD&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1989603343,General Books,"Paperback

₹299.00",2025-09-22T12:39:31.743203
THE 22 IMMUTABLE LAWS OF MARKETING,"Al Ries, Jack Trout",285.0,160,3713,4.5,Cocoblu Retail,1.78125,https://www.amazon.in/dp/1861976100/?coliid=I2ZK45IGHZAD8K&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1861976100,General Books,"Paperback

₹285.00",2025-09-22T12:39:33.393514
This is Marketing,Seth Godin,627.0,208,5148,4.5,uRead-Store,3.014423076923077,https://www.amazon.in/dp/0241370140/?coliid=ILM30VW7QEMZ9&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0241370140,General Books,"Paperback

₹627.00",2025-09-22T12:39:34.727207
How to Avoid Loss and Earn Consistently in the Stock Market: An Easy-to-understand and Practical Guide for Every Investor,Prasenjit Paul,399.0,242,6647,4.4,Paul Asset ®,1.6487603305785123,https://www.amazon.in/dp/1482850885/?coliid=IMHRT4LBHO5IF&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1482850885,General Books,"Paperback

₹399.00",2025-09-22T12:39:35.545486
"Zero to One: Notes on Start Ups, or How to Build the Future | International Bestseller by Peter Thiel and Blake Masters","Peter Thiel, Blake Masters",404.0,210,32810,4.5,Cocoblu Retail,1.9238095238095239,https://www.amazon.in/dp/0753555190/?coliid=IVMRCN90NYHQE&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0753555190,General Books,"Paperback

₹404.00",2025-09-22T12:39:41.242373
